epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,0.801005,0.776577,0.068618,0.980831,0.980751,0.019169,0.018791028446389496,48.21,910.1,1
2,0.052685,0.984364,0.083231,0.976372,0.97614,0.023628,0.0375,40.26,1089.7,0
3,0.038984,0.988307,0.036697,0.989954,0.990012,0.010046,0.0373821039354983,40.69,1078.3,1
4,0.022668,0.993663,0.042984,0.988417,0.988466,0.011583,0.03702989835340919,40.66,1079.1,0
5,0.019179,0.994393,0.02894,0.991441,0.99137,0.008559,0.03644781244328189,40.69,1078.2,1
6,0.013157,0.996011,0.026292,0.992517,0.992548,0.007483,0.03564316627317036,40.61,1080.4,1
7,0.011083,0.996809,0.031999,0.990979,0.990997,0.009021,0.03462607873553033,40.71,1077.7,0
8,0.010093,0.997037,0.030483,0.992107,0.992151,0.007893,0.03340934029627556,40.64,1079.4,0
9,0.006663,0.99804,0.030525,0.991594,0.991589,0.008406,0.032008252147247764,40.57,1081.4,0
10,0.007997,0.997857,0.027761,0.992671,0.992682,0.007329,0.030440433784851253,40.71,1077.6,1
11,0.004773,0.998427,0.044559,0.987443,0.987354,0.012557,0.02872560143466256,40.68,1078.4,0
12,0.005554,0.998359,0.018285,0.995028,0.995044,0.004972,0.02688532010845421,40.58,1081.0,1
13,0.002375,0.999385,0.017055,0.995028,0.995036,0.004972,0.024942732411659386,40.66,1078.9,0
14,0.002134,0.999407,0.021331,0.994413,0.99443,0.005587,0.022922267511680892,40.68,1078.4,0
15,0.001841,0.999521,0.019795,0.995592,0.995594,0.004408,0.02084933392693702,40.91,1072.3,1
16,0.001555,0.999635,0.017436,0.99549,0.995516,0.00451,0.01875,40.62,1080.0,0
17,0.001032,0.999658,0.018255,0.995233,0.995264,0.004767,0.016650666073062977,40.7,1078.1,0
18,0.000538,0.999886,0.017926,0.995746,0.995778,0.004254,0.014577732488319105,40.67,1078.8,1
19,0.00046,0.999909,0.018075,0.995951,0.995981,0.004049,0.012557267588340623,40.57,1081.3,1
20,0.0004,0.999932,0.01779,0.995592,0.995626,0.004408,0.010614679891545785,40.66,1079.1,0
21,0.000287,0.999954,0.01697,0.9959,0.995926,0.0041,0.008774398565337441,40.53,1082.5,0
22,0.00026,0.999954,0.017956,0.996105,0.996133,0.003895,0.007059566215148747,40.63,1079.7,1
23,0.000342,0.999977,0.017766,0.996054,0.996081,0.003946,0.005491747852752235,40.91,1072.5,0
24,0.000256,0.999954,0.017199,0.99631,0.996343,0.00369,0.004090659703724441,40.67,1078.7,1
25,0.000245,0.999932,0.01732,0.996156,0.996188,0.003844,0.0028739212644696725,40.6,1080.7,0
26,0.000179,1.0,0.017395,0.996156,0.996188,0.003844,0.001856833726829643,40.66,1078.9,0
27,0.000195,0.999977,0.01702,0.996156,0.996188,0.003844,0.001052187556718108,40.93,1071.9,0
28,0.000285,0.999954,0.017151,0.996156,0.996189,0.003844,0.0004701016465908071,40.61,1080.4,0
29,0.000185,0.999977,0.018089,0.996207,0.996236,0.003793,0.00011789606450170116,40.39,1086.3,0
30,0.000264,0.999932,0.017229,0.996207,0.99624,0.003793,0.0,48.21,910.0,0
