epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,0.392895,0.891756,0.043438,0.986367,0.986337,0.013633,0.018760251503553853,167.73,1046.8,1
2,0.029431,0.991246,0.036662,0.990467,0.990407,0.009533,0.0375,160.08,1096.9,1
3,0.021351,0.993946,0.025139,0.992056,0.991985,0.007944,0.0373821039354983,160.59,1093.4,1
4,0.015307,0.995649,0.02585,0.992671,0.992706,0.007329,0.03702989835340919,160.6,1093.3,1
5,0.013409,0.996167,0.026123,0.992671,0.992637,0.007329,0.03644781244328189,160.58,1093.5,0
6,0.011803,0.996571,0.019902,0.994157,0.994148,0.005843,0.03564316627317036,161.95,1084.2,1
7,0.011082,0.996959,0.025888,0.993081,0.99306,0.006919,0.03462607873553033,161.25,1088.9,0
8,0.011163,0.996776,0.017041,0.995233,0.995258,0.004767,0.03340934029627556,160.43,1094.5,1
9,0.009372,0.997318,0.025068,0.993645,0.993597,0.006355,0.032008252147247764,160.35,1095.0,0
10,0.009348,0.99742,0.021507,0.994003,0.993978,0.005997,0.030440433784851253,160.35,1095.0,0
11,0.008928,0.997488,0.021338,0.993696,0.99371,0.006304,0.02872560143466256,160.65,1092.9,0
12,0.007112,0.998092,0.015914,0.995541,0.995572,0.004459,0.02688532010845421,160.62,1093.2,1
13,0.007024,0.997972,0.018875,0.994823,0.994841,0.005177,0.024942732411659386,160.49,1094.0,0
14,0.006572,0.998149,0.021274,0.994106,0.994115,0.005894,0.022922267511680892,160.38,1094.8,0
15,0.006061,0.998303,0.014797,0.996361,0.996363,0.003639,0.02084933392693702,160.28,1095.5,1
16,0.004848,0.99861,0.016775,0.99549,0.995482,0.00451,0.01875,160.59,1093.4,0
17,0.003473,0.999066,0.015385,0.99631,0.996314,0.00369,0.016650666073062977,160.22,1095.9,0
18,0.003432,0.999094,0.01578,0.996515,0.996523,0.003485,0.014577732488319105,160.46,1094.3,1
19,0.002397,0.999374,0.014296,0.996464,0.996476,0.003536,0.012557267588340623,160.44,1094.4,0
20,0.00203,0.999476,0.015446,0.996617,0.996642,0.003383,0.010614679891545785,160.31,1095.3,1
21,0.001508,0.999567,0.015382,0.996771,0.996786,0.003229,0.008774398565337441,160.42,1094.5,1
22,0.001091,0.99967,0.014621,0.996976,0.996992,0.003024,0.007059566215148747,160.35,1095.0,1
23,0.000766,0.999795,0.015548,0.996822,0.996847,0.003178,0.005491747852752235,160.26,1095.6,0
24,0.000659,0.999812,0.015306,0.996669,0.996684,0.003331,0.004090659703724441,160.07,1096.9,0
25,0.000599,0.999858,0.014806,0.996822,0.996843,0.003178,0.0028739212644696725,160.5,1094.0,0
26,0.000481,0.999869,0.015305,0.996669,0.996684,0.003331,0.001856833726829643,160.22,1095.9,0
27,0.000399,0.999926,0.015049,0.996771,0.996786,0.003229,0.001052187556718108,160.27,1095.5,0
28,0.000441,0.999903,0.014924,0.99713,0.997146,0.00287,0.0004701016465908071,167.76,1046.6,1
29,0.000397,0.999926,0.015412,0.996874,0.996888,0.003126,0.00011789606450170116,159.84,1098.5,0
30,0.000376,0.999926,0.01543,0.996771,0.99679,0.003229,0.0,160.08,1096.9,0
