epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,0.559445,0.843602,0.05228,0.98406,0.984026,0.01594,0.018770514223194746,88.45,992.0,1
2,0.037225,0.989013,0.045204,0.986264,0.98624,0.013736,0.0375,80.52,1089.8,1
3,0.02768,0.99184,0.034758,0.989749,0.98975,0.010251,0.0373821039354983,80.87,1085.0,1
4,0.017415,0.994974,0.031864,0.991236,0.991282,0.008764,0.03702989835340919,80.48,1090.3,1
5,0.014058,0.996011,0.020443,0.994465,0.994476,0.005535,0.03644781244328189,80.45,1090.6,1
6,0.012695,0.996319,0.028065,0.992261,0.992321,0.007739,0.03564316627317036,80.52,1089.7,0
7,0.008954,0.997424,0.01944,0.994772,0.994779,0.005228,0.03462607873553033,80.6,1088.7,1
8,0.008342,0.997629,0.023559,0.992978,0.992933,0.007022,0.03340934029627556,80.57,1089.0,0
9,0.008255,0.997584,0.024145,0.993593,0.993584,0.006407,0.032008252147247764,80.52,1089.8,0
10,0.007077,0.998017,0.024931,0.992978,0.992976,0.007022,0.030440433784851253,80.44,1090.7,0
11,0.006811,0.997926,0.025046,0.993542,0.993545,0.006458,0.02872560143466256,80.44,1090.8,0
12,0.005147,0.998587,0.020317,0.995387,0.995389,0.004613,0.02688532010845421,80.51,1089.9,1
13,0.004096,0.998826,0.019125,0.994926,0.994928,0.005074,0.024942732411659386,80.53,1089.6,0
14,0.002732,0.999248,0.022498,0.994465,0.994478,0.005535,0.022922267511680892,80.17,1094.5,0
15,0.002355,0.999407,0.017771,0.996002,0.996028,0.003998,0.02084933392693702,80.39,1091.5,1
16,0.002194,0.999328,0.019042,0.995592,0.995603,0.004408,0.01875,80.58,1089.0,0
17,0.001773,0.999476,0.017745,0.996361,0.996373,0.003639,0.016650666073062977,80.68,1087.6,1
18,0.00121,0.999692,0.017324,0.996105,0.99612,0.003895,0.014577732488319105,80.71,1087.2,0
19,0.000823,0.999749,0.016672,0.996822,0.996837,0.003178,0.012557267588340623,80.49,1090.2,1
20,0.000649,0.999772,0.017174,0.996566,0.996577,0.003434,0.010614679891545785,80.59,1088.7,0
21,0.000636,0.999829,0.016283,0.996156,0.996159,0.003844,0.008774398565337441,80.66,1087.9,0
22,0.000362,0.99992,0.017334,0.99672,0.996729,0.00328,0.007059566215148747,80.57,1089.1,0
23,0.000387,0.999909,0.017649,0.996617,0.99662,0.003383,0.005491747852752235,80.41,1091.2,0
24,0.000328,0.999932,0.017392,0.996617,0.996623,0.003383,0.004090659703724441,80.48,1090.2,0
25,0.000398,0.999875,0.016952,0.996617,0.996625,0.003383,0.0028739212644696725,90.91,965.2,0
26,0.000264,0.999954,0.017011,0.996617,0.99662,0.003383,0.001856833726829643,83.13,1055.5,0
27,0.000255,0.999954,0.016679,0.996771,0.996775,0.003229,0.001052187556718108,83.26,1053.9,0
28,0.000241,0.999954,0.017155,0.99672,0.996729,0.00328,0.0004701016465908071,82.88,1058.7,0
29,0.000237,0.999954,0.017261,0.996566,0.996563,0.003434,0.00011789606450170116,82.6,1062.3,0
30,0.00025,0.999954,0.017103,0.99672,0.996721,0.00328,0.0,86.85,1010.2,0
