epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,1.285888,0.63742,0.149503,0.955051,0.955586,0.044949,0.018853021978021977,24.38,716.7,1
2,0.072147,0.978136,0.139417,0.956435,0.956239,0.043565,0.0375,16.62,1051.6,1
3,0.053504,0.983574,0.078477,0.978781,0.978867,0.021219,0.0373821039354983,16.57,1054.2,1
4,0.037739,0.988725,0.074418,0.978525,0.978321,0.021475,0.03702989835340919,16.64,1050.0,0
5,0.024926,0.992044,0.032679,0.991082,0.991083,0.008918,0.03644781244328189,16.44,1062.6,1
6,0.012743,0.995822,0.091005,0.976629,0.976613,0.023371,0.03564316627317036,16.5,1059.1,0
7,0.016889,0.995021,0.045728,0.987597,0.987495,0.012403,0.03462607873553033,16.4,1065.7,0
8,0.009783,0.996795,0.04858,0.985239,0.985275,0.014761,0.03340934029627556,16.52,1057.7,0
9,0.006906,0.997825,0.032472,0.991236,0.991257,0.008764,0.032008252147247764,16.69,1046.7,1
10,0.00582,0.998054,0.039472,0.990979,0.991011,0.009021,0.030440433784851253,16.49,1059.8,0
11,0.003528,0.998855,0.028272,0.993696,0.993717,0.006304,0.02872560143466256,16.7,1045.9,1
12,0.001836,0.999599,0.027711,0.993593,0.993622,0.006407,0.02688532010845421,16.75,1043.3,0
13,0.000891,0.999886,0.026026,0.994465,0.994495,0.005535,0.024942732411659386,16.56,1054.9,1
14,0.000907,0.999714,0.024533,0.994618,0.994637,0.005382,0.022922267511680892,16.69,1047.0,1
15,0.001152,0.999714,0.023887,0.994772,0.994804,0.005228,0.02084933392693702,16.63,1050.7,1
16,0.001587,0.999771,0.026422,0.994157,0.994209,0.005843,0.01875,16.51,1058.1,0
17,0.000618,0.999886,0.022846,0.995233,0.99526,0.004767,0.016650666073062977,16.54,1056.4,1
18,0.000354,0.999943,0.024643,0.994772,0.994791,0.005228,0.014577732488319105,16.33,1070.0,0
19,0.000209,1.0,0.024199,0.994721,0.994736,0.005279,0.012557267588340623,16.53,1057.3,0
20,0.000326,0.999943,0.024426,0.994721,0.994732,0.005279,0.010614679891545785,16.48,1060.5,0
21,0.000234,0.999943,0.024274,0.994823,0.994841,0.005177,0.008774398565337441,16.56,1054.8,0
22,0.000139,1.0,0.023772,0.994823,0.994842,0.005177,0.007059566215148747,16.44,1062.7,0
23,0.000153,1.0,0.023435,0.994926,0.994944,0.005074,0.005491747852752235,24.25,720.4,0
24,0.00019,1.0,0.02337,0.994823,0.994835,0.005177,0.004090659703724441,16.41,1064.5,0
25,0.00029,1.0,0.023878,0.994926,0.994943,0.005074,0.0028739212644696725,16.63,1050.7,0
26,0.000158,1.0,0.023364,0.994977,0.994989,0.005023,0.001856833726829643,16.51,1058.4,0
27,0.000129,1.0,0.023686,0.994823,0.994839,0.005177,0.001052187556718108,16.65,1049.7,0
28,0.00015,1.0,0.022933,0.995131,0.995144,0.004869,0.0004701016465908071,16.53,1057.2,0
29,0.000197,1.0,0.023341,0.994926,0.994947,0.005074,0.00011789606450170116,16.55,1055.4,0
30,0.0002,0.999943,0.0231,0.994926,0.994947,0.005074,0.0,16.49,1059.5,0
