epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,0.788608,0.778013,0.079359,0.976116,0.976268,0.023884,0.018791028446389496,48.04,913.2,1
2,0.050831,0.984683,0.052994,0.98406,0.984001,0.01594,0.0375,40.53,1082.6,1
3,0.038404,0.988558,0.052176,0.985854,0.985879,0.014146,0.0373821039354983,40.73,1077.0,1
4,0.022479,0.992729,0.044255,0.987238,0.987199,0.012762,0.03702989835340919,40.39,1086.2,1
5,0.018461,0.994393,0.032466,0.991184,0.991174,0.008816,0.03644781244328189,40.56,1081.6,1
6,0.012224,0.995806,0.022479,0.99385,0.993874,0.00615,0.03564316627317036,40.67,1078.6,1
7,0.00861,0.997424,0.025923,0.993081,0.99309,0.006919,0.03462607873553033,40.69,1078.2,0
8,0.007514,0.997607,0.025614,0.993183,0.993204,0.006817,0.03340934029627556,40.51,1083.1,0
9,0.008858,0.997219,0.027469,0.992363,0.992375,0.007637,0.032008252147247764,40.38,1086.6,0
10,0.006674,0.997926,0.023944,0.995182,0.995196,0.004818,0.030440433784851253,40.62,1080.1,1
11,0.003191,0.998815,0.03021,0.993183,0.993191,0.006817,0.02872560143466256,40.69,1078.1,0
12,0.004534,0.998518,0.025808,0.993337,0.993344,0.006663,0.02688532010845421,40.53,1082.4,0
13,0.004561,0.998518,0.023333,0.994516,0.994541,0.005484,0.024942732411659386,40.76,1076.3,0
14,0.002333,0.999248,0.020198,0.99508,0.9951,0.00492,0.022922267511680892,40.48,1083.8,0
15,0.001171,0.999726,0.018796,0.996207,0.996213,0.003793,0.02084933392693702,40.48,1083.9,1
16,0.001003,0.999704,0.020713,0.995951,0.995969,0.004049,0.01875,40.41,1085.6,0
17,0.000429,0.999932,0.019278,0.996002,0.996019,0.003998,0.016650666073062977,40.63,1079.7,0
18,0.000459,0.999954,0.019881,0.996412,0.99642,0.003588,0.014577732488319105,40.69,1078.2,1
19,0.000344,0.999932,0.019814,0.996156,0.996165,0.003844,0.012557267588340623,40.49,1083.7,0
20,0.000295,0.999932,0.021093,0.996259,0.99627,0.003741,0.010614679891545785,40.43,1085.1,0
21,0.000299,0.999954,0.019917,0.996412,0.996427,0.003588,0.008774398565337441,40.56,1081.7,1
22,0.000189,1.0,0.019722,0.996464,0.99647,0.003536,0.007059566215148747,40.48,1083.9,1
23,0.000291,0.999909,0.019304,0.996259,0.996275,0.003741,0.005491747852752235,41.66,1053.2,0
24,0.000252,0.999954,0.018713,0.996207,0.996218,0.003793,0.004090659703724441,41.93,1046.4,0
25,0.000203,0.999977,0.019773,0.996515,0.996524,0.003485,0.0028739212644696725,41.66,1053.2,1
26,0.000216,0.999954,0.019726,0.996412,0.996422,0.003588,0.001856833726829643,41.73,1051.3,0
27,0.00022,0.999954,0.019334,0.996515,0.996523,0.003485,0.001052187556718108,41.68,1052.6,0
28,0.000279,0.999954,0.019843,0.996515,0.996527,0.003485,0.0004701016465908071,41.65,1053.3,1
29,0.000187,0.999977,0.019917,0.996361,0.996373,0.003639,0.00011789606450170116,41.81,1049.3,0
30,0.000271,0.999932,0.019689,0.99631,0.996321,0.00369,0.0,41.69,1052.4,0
