epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,1.820795,0.482601,0.24425,0.920711,0.920375,0.079289,0.018956043956043955,16.77,521.0,1
2,0.124033,0.962111,0.152121,0.953103,0.953234,0.046897,0.0375,8.76,997.4,1
3,0.074525,0.978136,0.123386,0.961406,0.961074,0.038594,0.0373821039354983,8.91,980.4,1
4,0.05271,0.984318,0.092754,0.971657,0.971638,0.028343,0.03702989835340919,8.85,987.2,1
5,0.024245,0.993475,0.056923,0.983907,0.983902,0.016093,0.03644781244328189,9.11,958.5,1
6,0.02067,0.992903,0.07197,0.980626,0.980636,0.019374,0.03564316627317036,8.95,976.5,0
7,0.019666,0.993704,0.118922,0.966993,0.966748,0.033007,0.03462607873553033,8.72,1001.4,0
8,0.021466,0.993361,0.060714,0.98365,0.983592,0.01635,0.03340934029627556,8.97,973.8,0
9,0.009433,0.996909,0.04303,0.988161,0.988157,0.011839,0.032008252147247764,9.1,959.8,1
10,0.004377,0.99897,0.046475,0.987802,0.987789,0.012198,0.030440433784851253,9.18,951.7,0
11,0.003561,0.99897,0.039963,0.990159,0.990151,0.009841,0.02872560143466256,8.94,977.4,1
12,0.001204,0.999886,0.041963,0.990569,0.990555,0.009431,0.02688532010845421,9.07,963.1,1
13,0.002325,0.999199,0.043364,0.988519,0.988514,0.011481,0.024942732411659386,9.08,962.4,0
14,0.001624,0.999771,0.040823,0.990621,0.990629,0.009379,0.022922267511680892,9.06,963.9,1
15,0.00082,0.999886,0.037302,0.991287,0.991295,0.008713,0.02084933392693702,9.17,952.8,1
16,0.000393,1.0,0.037529,0.991543,0.991543,0.008457,0.01875,8.93,977.8,1
17,0.000317,1.0,0.039255,0.991799,0.991811,0.008201,0.016650666073062977,8.87,985.3,1
18,0.000288,1.0,0.036349,0.991851,0.99185,0.008149,0.014577732488319105,9.16,953.5,1
19,0.000254,1.0,0.036688,0.992005,0.992015,0.007995,0.012557267588340623,9.04,966.7,1
20,0.000267,1.0,0.036607,0.991748,0.991764,0.008252,0.010614679891545785,8.91,980.4,0
21,0.000242,1.0,0.037101,0.991851,0.99186,0.008149,0.008774398565337441,8.96,974.9,0
22,0.000169,1.0,0.036022,0.991953,0.991961,0.008047,0.007059566215148747,8.82,990.8,0
23,0.000253,1.0,0.036628,0.991799,0.991812,0.008201,0.005491747852752235,8.59,1016.4,0
24,0.000173,1.0,0.03764,0.991594,0.991609,0.008406,0.004090659703724441,8.74,1000.1,0
25,0.000228,1.0,0.036146,0.991902,0.991912,0.008098,0.0028739212644696725,16.66,524.5,0
26,0.000273,1.0,0.036542,0.991646,0.991657,0.008354,0.001856833726829643,8.76,997.4,0
27,0.000194,1.0,0.037115,0.991902,0.991917,0.008098,0.001052187556718108,8.87,984.4,0
28,0.000214,1.0,0.036568,0.991748,0.991763,0.008252,0.0004701016465908071,8.76,996.8,0
29,0.000291,0.999886,0.037856,0.991389,0.991403,0.008611,0.00011789606450170116,8.78,995.0,0
30,0.000287,1.0,0.036853,0.991748,0.991758,0.008252,0.0,8.88,984.0,0
