epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,0.524573,0.852874,0.039111,0.988929,0.98889,0.011071,0.018760251503553853,168.57,1041.6,1
2,0.027825,0.991691,0.032921,0.990467,0.990498,0.009533,0.0375,161.0,1090.6,1
3,0.020667,0.993935,0.025676,0.993132,0.993169,0.006868,0.0373821039354983,161.52,1087.1,1
4,0.013921,0.996065,0.017149,0.995643,0.995639,0.004357,0.03702989835340919,161.17,1089.4,1
5,0.010913,0.996771,0.020515,0.99426,0.994282,0.00574,0.03644781244328189,161.03,1090.4,0
6,0.011075,0.996731,0.024402,0.993798,0.993797,0.006202,0.03564316627317036,161.11,1089.8,0
7,0.00939,0.997318,0.019835,0.994413,0.994422,0.005587,0.03462607873553033,161.03,1090.3,0
8,0.008953,0.997397,0.019922,0.995285,0.995302,0.004715,0.03340934029627556,160.93,1091.0,0
9,0.008858,0.997437,0.016224,0.995387,0.995392,0.004613,0.032008252147247764,161.1,1089.9,0
10,0.008732,0.997374,0.019894,0.995336,0.99534,0.004664,0.030440433784851253,161.07,1090.1,0
11,0.006553,0.998234,0.016409,0.995336,0.995354,0.004664,0.02872560143466256,160.97,1090.8,0
12,0.005592,0.998462,0.014187,0.996617,0.996639,0.003383,0.02688532010845421,161.08,1090.0,1
13,0.005194,0.998588,0.01446,0.996054,0.996076,0.003946,0.024942732411659386,161.18,1089.4,0
14,0.005419,0.998371,0.017319,0.995182,0.995216,0.004818,0.022922267511680892,161.17,1089.4,0
15,0.004612,0.998673,0.013016,0.996566,0.996579,0.003434,0.02084933392693702,161.09,1089.9,0
16,0.003722,0.998946,0.017459,0.995797,0.995812,0.004203,0.01875,161.05,1090.3,0
17,0.003804,0.998941,0.015719,0.996566,0.996579,0.003434,0.016650666073062977,161.11,1089.8,0
18,0.002739,0.999231,0.014024,0.996259,0.996277,0.003741,0.014577732488319105,161.13,1089.7,0
19,0.001883,0.999493,0.015501,0.996515,0.996525,0.003485,0.012557267588340623,161.04,1090.3,0
20,0.001376,0.999618,0.01246,0.997335,0.997355,0.002665,0.010614679891545785,160.96,1090.8,1
21,0.001252,0.999687,0.014059,0.996925,0.996949,0.003075,0.008774398565337441,161.03,1090.4,0
22,0.000925,0.999772,0.014819,0.997079,0.997097,0.002921,0.007059566215148747,161.04,1090.3,0
23,0.000893,0.999766,0.013657,0.997027,0.997045,0.002973,0.005491747852752235,161.12,1089.8,0
24,0.000662,0.999823,0.014535,0.997284,0.997301,0.002716,0.004090659703724441,160.92,1091.1,0
25,0.000475,0.999915,0.014689,0.997232,0.99725,0.002768,0.0028739212644696725,161.05,1090.3,0
26,0.000515,0.999892,0.014723,0.996925,0.996943,0.003075,0.001856833726829643,161.05,1090.3,0
27,0.000435,0.999909,0.014911,0.997181,0.997196,0.002819,0.001052187556718108,160.95,1090.9,0
28,0.000376,0.999932,0.014728,0.997335,0.997354,0.002665,0.0004701016465908071,161.03,1090.4,0
29,0.000405,0.999926,0.014829,0.997027,0.997047,0.002973,0.00011789606450170116,161.02,1090.4,0
30,0.000404,0.999937,0.015072,0.997232,0.99725,0.002768,0.0,161.13,1089.7,0
