epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,1.286415,0.637305,0.108363,0.969197,0.9691,0.030803,0.018853021978021977,24.42,715.4,1
2,0.082921,0.974874,0.091744,0.970991,0.970853,0.029009,0.0375,16.6,1052.6,1
3,0.058533,0.982143,0.078714,0.976936,0.976906,0.023064,0.0373821039354983,16.63,1050.9,1
4,0.038935,0.988439,0.068067,0.979806,0.979963,0.020194,0.03702989835340919,16.76,1042.7,1
5,0.031015,0.990327,0.05925,0.980626,0.980513,0.019374,0.03644781244328189,16.68,1047.7,1
6,0.017774,0.994677,0.036759,0.989134,0.989167,0.010866,0.03564316627317036,16.77,1042.0,1
7,0.015202,0.995879,0.040348,0.989032,0.989102,0.010968,0.03462607873553033,16.59,1053.2,0
8,0.009586,0.996852,0.037245,0.990108,0.99011,0.009892,0.03340934029627556,16.59,1053.2,1
9,0.007572,0.997825,0.03015,0.991646,0.991644,0.008354,0.032008252147247764,16.74,1043.7,1
10,0.005389,0.998455,0.03168,0.991389,0.991372,0.008611,0.030440433784851253,16.77,1041.7,0
11,0.00449,0.998684,0.045764,0.988263,0.988208,0.011737,0.02872560143466256,16.89,1034.2,0
12,0.005157,0.998397,0.033835,0.991697,0.991689,0.008303,0.02688532010845421,16.56,1054.9,1
13,0.001666,0.999599,0.03376,0.991748,0.991722,0.008252,0.024942732411659386,16.72,1044.8,1
14,0.001507,0.999771,0.027192,0.993542,0.993525,0.006458,0.022922267511680892,16.61,1051.8,1
15,0.000954,0.999828,0.028617,0.993235,0.993227,0.006765,0.02084933392693702,16.48,1060.3,0
16,0.000373,1.0,0.026497,0.993491,0.993482,0.006509,0.01875,16.58,1053.6,0
17,0.000745,0.999714,0.027361,0.99344,0.993438,0.00656,0.016650666073062977,16.53,1057.0,0
18,0.000859,0.999828,0.028883,0.993286,0.993275,0.006714,0.014577732488319105,16.52,1057.7,0
19,0.000561,0.999886,0.028406,0.993491,0.993479,0.006509,0.012557267588340623,16.51,1058.5,0
20,0.000543,0.999943,0.026854,0.993645,0.993633,0.006355,0.010614679891545785,24.09,725.2,1
21,0.000303,1.0,0.02749,0.993491,0.993476,0.006509,0.008774398565337441,16.4,1065.4,0
22,0.000282,1.0,0.028679,0.993491,0.993493,0.006509,0.007059566215148747,16.66,1049.0,0
23,0.000207,1.0,0.028643,0.99344,0.993435,0.00656,0.005491747852752235,16.44,1063.1,0
24,0.000348,0.999886,0.027457,0.993542,0.993535,0.006458,0.004090659703724441,16.29,1072.3,0
25,0.000187,1.0,0.029022,0.993286,0.993282,0.006714,0.0028739212644696725,16.55,1055.8,0
26,0.000249,0.999943,0.028012,0.99344,0.993429,0.00656,0.001856833726829643,16.46,1061.5,0
27,0.000196,1.0,0.027732,0.993183,0.99318,0.006817,0.001052187556718108,16.74,1043.7,0
28,0.000233,1.0,0.029288,0.99344,0.993431,0.00656,0.0004701016465908071,16.53,1056.7,0
29,0.000194,1.0,0.028226,0.993542,0.993538,0.006458,0.00011789606450170116,16.62,1051.4,0
30,0.000338,0.999943,0.027307,0.99344,0.993435,0.00656,0.0,16.58,1053.6,0
