epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,val_error_rate,lr,epoch_time_s,throughput_img_s,is_best
1,0.396738,0.891038,0.05355,0.98406,0.984002,0.01594,0.018760251503553853,170.84,1027.8,1
2,0.028897,0.991423,0.042204,0.988366,0.988375,0.011634,0.0375,163.76,1072.2,1
3,0.020625,0.993929,0.024111,0.992466,0.992444,0.007534,0.0373821039354983,163.37,1074.7,1
4,0.015814,0.995324,0.020515,0.994413,0.994427,0.005587,0.03702989835340919,162.99,1077.2,1
5,0.012893,0.996076,0.022967,0.994311,0.994297,0.005689,0.03644781244328189,163.65,1073.0,0
6,0.011622,0.996685,0.020954,0.994362,0.994377,0.005638,0.03564316627317036,166.15,1056.8,0
7,0.010447,0.996851,0.018505,0.994413,0.994433,0.005587,0.03462607873553033,167.71,1046.9,1
8,0.010623,0.996873,0.022591,0.993798,0.993816,0.006202,0.03340934029627556,162.9,1077.8,0
9,0.009247,0.997431,0.019744,0.994823,0.994831,0.005177,0.032008252147247764,163.26,1075.5,1
10,0.008957,0.997352,0.017283,0.996054,0.99607,0.003946,0.030440433784851253,163.1,1076.5,1
11,0.006872,0.998086,0.017884,0.995848,0.995854,0.004152,0.02872560143466256,163.65,1072.9,0
12,0.00749,0.99775,0.016623,0.995387,0.995411,0.004613,0.02688532010845421,163.11,1076.5,0
13,0.007264,0.997972,0.016313,0.995643,0.995647,0.004357,0.024942732411659386,163.14,1076.3,0
14,0.006464,0.998092,0.016517,0.9959,0.995926,0.0041,0.022922267511680892,163.14,1076.3,0
15,0.006715,0.998064,0.016342,0.995233,0.995243,0.004767,0.02084933392693702,163.34,1074.9,0
16,0.005438,0.998491,0.016687,0.996105,0.996113,0.003895,0.01875,172.64,1017.1,1
17,0.003558,0.998952,0.015559,0.996361,0.996368,0.003639,0.016650666073062977,165.1,1063.5,1
18,0.003209,0.99906,0.01522,0.996361,0.996378,0.003639,0.014577732488319105,165.06,1063.8,1
19,0.002685,0.999288,0.016141,0.996105,0.996132,0.003895,0.012557267588340623,165.23,1062.7,0
20,0.001677,0.99951,0.015478,0.996566,0.996584,0.003434,0.010614679891545785,164.92,1064.7,1
21,0.001639,0.999596,0.015271,0.996771,0.996783,0.003229,0.008774398565337441,165.23,1062.7,1
22,0.001135,0.999687,0.015478,0.996822,0.996841,0.003178,0.007059566215148747,167.34,1049.3,1
23,0.000881,0.999772,0.014909,0.996976,0.996992,0.003024,0.005491747852752235,167.66,1047.3,1
24,0.000649,0.999841,0.014983,0.996874,0.996898,0.003126,0.004090659703724441,162.38,1081.3,0
25,0.000675,0.999846,0.015188,0.997181,0.997201,0.002819,0.0028739212644696725,164.93,1064.6,1
26,0.000538,0.999869,0.01552,0.996976,0.996998,0.003024,0.001856833726829643,160.1,1096.7,0
27,0.000482,0.999875,0.015383,0.997232,0.997251,0.002768,0.001052187556718108,160.22,1095.9,1
28,0.000419,0.999892,0.015616,0.997181,0.9972,0.002819,0.0004701016465908071,159.97,1097.6,0
29,0.000454,0.999897,0.01538,0.997181,0.997201,0.002819,0.00011789606450170116,159.99,1097.5,0
30,0.000393,0.999903,0.016196,0.996925,0.996945,0.003075,0.0,160.07,1096.9,0
