run       : eixo4_resnet50_f075_s2
arch      : resnet50 (pretrained=True)  seed=2
manifesto : v3 40f0951659609108...  mask=frac_75_s2
fit/val/test: 131,693 / 19,511 / 83,613 imgs  (10,544 / 2,268 / 6,044 sujeitos)
batch 96 | steps/epoch 1,371 | epochs 30 | warmup 2 ep | early stop patience 5
val 1/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 1/30: train 0.4581/0.8740 | val loss 0.0620 acc 0.9791 f1 0.9790 err 2.0911% * | 131s 1001 img/s
val 2/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 2/30: train 0.0331/0.9900 | val loss 0.0395 acc 0.9892 f1 0.9892 err 1.0814% * | 122s 1075 img/s
val 3/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 3/30: train 0.0250/0.9926 | val loss 0.0331 acc 0.9904 f1 0.9904 err 0.9584% * | 123s 1071 img/s
val 4/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 4/30: train 0.0170/0.9952 | val loss 0.0229 acc 0.9933 f1 0.9933 err 0.6663% * | 125s 1056 img/s
val 5/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 5/30: train 0.0133/0.9962 | val loss 0.0380 acc 0.9904 f1 0.9902 err 0.9636%  | 125s 1051 img/s
val 6/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 6/30: train 0.0108/0.9970 | val loss 0.0264 acc 0.9922 f1 0.9921 err 0.7842%  | 123s 1069 img/s
val 7/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 7/30: train 0.0108/0.9969 | val loss 0.0201 acc 0.9951 f1 0.9951 err 0.4920% * | 122s 1075 img/s
val 8/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 8/30: train 0.0087/0.9975 | val loss 0.0191 acc 0.9941 f1 0.9941 err 0.5945%  | 123s 1074 img/s
val 9/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 9/30: train 0.0084/0.9976 | val loss 0.0219 acc 0.9945 f1 0.9945 err 0.5535%  | 123s 1074 img/s
